year,fc_geoid,fc_geo_type,census_denom_year,crime_prop_num,crime_viol_num,crime_all_num,population,crime_prop_rt,crime_viol_rt,crime_all_rt
2011,36061010400,tract,2010,209,11,220,922,226.681128,11.93058568,238.6117137
2011,36061010601,tract,2010,37,1,38,6685,5.534779357,0.149588631,5.684367988
2011,36061010602,tract,2010,32,6,38,4055,7.891491985,1.479654747,9.371146732
2011,36061010800,tract,2010,62,8,70,8232,7.531584062,0.971817298,8.503401361
2011,36061010900,tract,2010,181,28,209,171,1058.479532,163.7426901,1222.222222
2011,36061011000,tract,2010,64,10,74,6482,9.873495835,1.542733724,11.41622956
2011,36061011100,tract,2010,132,38,170,3297,40.03639672,11.52562936,51.56202608
2011,36061011201,tract,2010,85,9,94,893,95.18477044,10.07838746,105.2631579
2011,36061011202,tract,2010,137,6,143,392,349.4897959,15.30612245,364.7959184
2011,36061011203,tract,2010,115,16,131,1276,90.12539185,12.53918495,102.6645768
2011,36061011300,tract,2010,348,58,406,117,2974.358974,495.7264957,3470.08547
2011,36061011401,tract,2010,56,2,58,1233,45.41768045,1.622060016,47.03974047
2011,36061011402,tract,2010,156,4,160,2134,73.10215558,1.874414246,74.97656982
2011,36061011500,tract,2010,161,53,214,2166,74.33056325,24.46906741,98.79963066
2011,36061011600,tract,2010,47,2,49,3256,14.43488943,0.614250614,15.04914005
2011,36061011700,tract,2010,14,4,18,3018,4.638833665,1.325381047,5.964214712
2011,36061011800,tract,2010,65,11,76,7672,8.472367049,1.433785193,9.906152242
2011,36061011900,tract,2010,296,21,317,1104,268.115942,19.02173913,287.1376812
2011,36061012000,tract,2010,54,17,71,3376,15.99526066,5.035545024,21.03080569
2011,36061012100,tract,2010,137,30,167,8010,17.10362047,3.745318352,20.84893883
2011,36061012200,tract,2010,56,7,63,3182,17.59899434,2.199874293,19.79886864
2011,36061012400,tract,2010,45,4,49,9081,4.955401388,0.440480123,5.395881511
2011,36061012500,tract,2010,183,18,201,2582,70.87529047,6.971340046,77.84663052
2011,36061012600,tract,2010,67,11,78,11205,5.979473449,0.981704596,6.961178046
2011,36061012700,tract,2010,103,30,133,6361,16.19242258,4.716239585,20.90866216
2011,36061012800,tract,2010,67,5,72,5102,13.13210506,0.98000784,14.1121129
2011,36061012900,tract,2010,130,22,152,5537,23.47841792,3.973270724,27.45168864
2011,36061013000,tract,2010,38,5,43,3512,10.82004556,1.423690205,12.24373576
2011,36061013100,tract,2010,142,26,168,2683,52.9258293,9.690644801,62.6164741
2011,36061013200,tract,2010,47,3,50,9345,5.029427501,0.321027287,5.350454789
2011,36061013300,tract,2010,123,25,148,5841,21.05803801,4.280089026,25.33812703
2011,36061013400,tract,2010,81,15,96,9852,8.221680877,1.522533496,9.744214373
2011,36061013500,tract,2010,66,15,81,5726,11.52637094,2.619629759,14.1460007
2011,36061013600,tract,2010,49,9,58,13211,3.709030353,0.681250473,4.390280827
2011,36061013700,tract,2010,153,21,174,5947,25.72725744,3.531192198,29.25844964
2011,36061013800,tract,2010,89,13,102,11107,8.012964797,1.17043306,9.183397857
2011,36061013900,tract,2010,66,6,72,8793,7.505970658,0.682360969,8.188331627
2011,36061014000,tract,2010,63,4,67,6332,9.949463045,0.631711939,10.58117498
2011,36061014200,tract,2010,37,6,43,3597,10.28634974,1.668056714,11.95440645
2011,36061014300,tract,2010,140,58,198,24,5833.333333,2416.666667,8250
2011,36061014401,tract,2010,15,3,18,4111,3.648747263,0.729749453,4.378496716
2011,36061014402,tract,2010,36,11,47,5795,6.212251941,1.898188093,8.110440035
2011,36061014500,tract,2010,102,20,122,5013,20.34709755,3.98962697,24.33672452
2011,36061014601,tract,2010,36,8,44,3890,9.254498715,2.05655527,11.31105398
2011,36061014602,tract,2010,46,9,55,7066,6.510048118,1.273705067,7.783753184
2011,36061014700,tract,2010,25,8,33,2368,10.55743243,3.378378378,13.93581081
2011,36061014801,tract,2010,20,2,22,2307,8.669267447,0.866926745,9.536194192
2011,36061014802,tract,2010,86,15,101,5796,14.83781919,2.587991718,17.4258109
2011,36061014900,tract,2010,79,12,91,5169,15.28342039,2.321532211,17.6049526
2011,36061015001,tract,2010,17,3,20,1796,9.465478842,1.670378619,11.13585746
2011,36061015002,tract,2010,28,4,32,4290,6.526806527,0.932400932,7.459207459
2011,36061015100,tract,2010,27,25,52,6902,3.911909591,3.622138511,7.534048102
2011,36061015200,tract,2010,29,16,45,5988,4.843019372,2.672010688,7.51503006
2011,36061015300,tract,2010,78,10,88,7991,9.760981104,1.251407834,11.01238894
2011,36061015400,tract,2010,55,25,80,12155,4.524886878,2.056766763,6.58165364
2011,36061015500,tract,2010,40,1,41,8080,4.95049505,0.123762376,5.074257426
2011,36061015601,tract,2010,21,11,32,4847,4.332576852,2.269445018,6.602021869
2011,36061015602,tract,2010,18,9,27,1820,9.89010989,4.945054945,14.83516484
2011,36061015700,tract,2010,46,5,51,9488,4.848229342,0.52698145,5.375210793
2011,36061015801,tract,2010,51,7,58,4756,10.72329689,1.471825063,12.19512195
2011,36061015802,tract,2010,25,8,33,3025,8.26446281,2.644628099,10.90909091
2011,36061015900,tract,2010,83,19,102,8286,10.01689597,2.293024378,12.30992035
2011,36061016001,tract,2010,29,5,34,2877,10.07994439,1.737921446,11.81786583
2011,36061016002,tract,2010,7,5,12,2635,2.65654649,1.897533207,4.554079696
2011,36061016100,tract,2010,40,5,45,5670,7.054673721,0.881834215,7.936507937
2011,36061016200,tract,2010,21,47,68,7075,2.96819788,6.643109541,9.61130742
2011,36061016300,tract,2010,49,3,52,5732,8.548499651,0.52337753,9.071877181
2011,36061016400,tract,2010,31,43,74,4584,6.762652705,9.380453752,16.14310646
2011,36061016500,tract,2010,68,7,75,5428,12.52763449,1.289609433,13.81724392
2011,36061016600,tract,2010,41,56,97,5732,7.152826239,9.769713887,16.92254013
2011,36061016700,tract,2010,69,13,82,5457,12.64431006,2.382261316,15.02657138
2011,36061016800,tract,2010,50,42,92,4599,10.87192868,9.132420091,20.00434877
2011,36061016900,tract,2010,43,6,49,6970,6.169296987,0.860832138,7.030129125
2011,36061017000,tract,2010,54,33,87,6282,8.595988539,5.253104107,13.84909265
2011,36061017100,tract,2010,51,9,60,7494,6.805444355,1.200960769,8.006405124
2011,36061017200,tract,2010,52,63,115,4199,12.38390093,15.00357228,27.38747321
2011,36061017300,tract,2010,50,9,59,7588,6.589351608,1.186083289,7.775434897
2011,36061017401,tract,2010,22,40,62,4058,5.421389847,9.857072449,15.2784623
2011,36061017402,tract,2010,5,4,9,1622,3.082614057,2.466091245,5.548705302
2011,36061017500,tract,2010,38,10,48,8860,4.288939052,1.128668172,5.417607223
2011,36061017700,tract,2010,40,27,67,7687,5.203590477,3.512423572,8.71601405
2011,36061017800,tract,2010,53,30,83,3058,17.33158927,9.810333551,27.14192283
2011,36061017900,tract,2010,49,25,74,7853,6.239653636,3.183496753,9.423150388
2011,36061018000,tract,2010,21,49,70,5595,3.753351206,8.757819482,12.51117069
2011,36061018100,tract,2010,41,10,51,7604,5.391899001,1.315097317,6.706996318
2011,36061018200,tract,2010,58,71,129,5038,11.51250496,14.09289401,25.60539897
2011,36061018300,tract,2010,67,40,107,7544,8.881230117,5.302226935,14.18345705
2011,36061018400,tract,2010,45,58,103,5794,7.766655161,10.01035554,17.7770107
2011,36061018500,tract,2010,29,7,36,3799,7.633587786,1.842590155,9.476177942
2011,36061018600,tract,2010,18,33,51,4328,4.15896488,7.624768946,11.78373383
2011,36061018700,tract,2010,33,30,63,7329,4.502660663,4.093327876,8.595988539
2011,36061018800,tract,2010,42,47,89,4591,9.148333696,10.23742104,19.38575474
2011,36061018900,tract,2010,84,63,147,9545,8.800419068,6.600314301,15.40073337
2011,36061019000,tract,2010,24,29,53,2387,10.05446167,12.14914118,22.20360285
2011,36061019100,tract,2010,40,33,73,7381,5.419319875,4.470938897,9.890258773
2011,36061019200,tract,2010,15,26,41,2510,5.976095618,10.35856574,16.33466135
2011,36061019300,tract,2010,48,32,80,7632,6.289308176,4.192872117,10.48218029
2011,36061019400,tract,2010,27,51,78,4861,5.554412672,10.49166838,16.04608105
2011,36061019500,tract,2010,59,22,81,7018,8.406953548,3.134796238,11.54174979
2011,36061019600,tract,2010,71,86,157,3139,22.61866837,27.39726027,50.01592864
2011,36061019701,tract,2010,21,20,41,540,38.88888889,37.03703704,75.92592593
2011,36061019702,tract,2010,11,6,17,1726,6.373117034,3.476245655,9.849362688
2011,36061019800,tract,2010,30,31,61,1650,18.18181818,18.78787879,36.96969697
2011,36061019900,tract,2010,44,11,55,9088,4.841549296,1.210387324,6.05193662
2011,36061020000,tract,2010,41,33,74,2169,18.90272015,15.21438451,34.11710466
2011,36061020101,tract,2010,12,NA,NA,1641,7.31261426,NA,NA
2011,36061020102,tract,2010,16,21,37,3034,5.273566249,6.921555702,12.19512195
2011,36061020300,tract,2010,42,11,53,3481,12.06549842,3.160011491,15.22550991
2011,36061020500,tract,2010,34,9,43,4844,7.018992568,1.857968621,8.876961189
2011,36061020600,tract,2010,20,35,55,2351,8.50701829,14.88728201,23.3943003
2011,36061020701,tract,2010,7,3,10,3109,2.251527822,0.964940495,3.216468318
2011,36061020800,tract,2010,47,35,82,3695,12.71989175,9.472259811,22.19215156
2011,36061020901,tract,2010,17,36,53,2769,6.139400506,13.00108342,19.14048393
2011,36061021000,tract,2010,23,38,61,5143,4.472097997,7.388683648,11.86078164
2011,36061021100,tract,2010,54,44,98,8816,6.12522686,4.99092559,11.11615245
2011,36061021200,tract,2010,48,44,92,3769,12.7354736,11.67418413,24.40965773
2011,36061021303,tract,2010,28,27,55,4402,6.360745116,6.133575647,12.49432076
2011,36061021400,tract,2010,22,12,34,2659,8.273787138,4.512974803,12.78676194
2011,36061021500,tract,2010,18,37,55,2290,7.860262009,16.15720524,24.01746725
2011,36061021600,tract,2010,40,78,118,6021,6.643414715,12.95465869,19.59807341
2011,36061021703,tract,2010,35,41,76,6,5833.333333,6833.333333,12666.66667
2011,36061021800,tract,2010,56,66,122,5382,10.40505388,12.26309922,22.6681531
2011,36061021900,tract,2010,58,55,113,4448,13.03956835,12.36510791,25.40467626
2011,36061022000,tract,2010,29,39,68,4209,6.889997624,9.265858874,16.1558565
2011,36061022102,tract,2010,20,17,37,1857,10.77005924,9.15455035,19.92460959
2011,36061022200,tract,2010,122,75,197,2053,59.42523137,36.53190453,95.9571359
2011,36061022301,tract,2010,31,51,82,6147,5.04311046,8.296730112,13.33984057
2011,36061022302,tract,2010,17,22,39,2626,6.473724296,8.377760853,14.85148515
2011,36061022400,tract,2010,39,66,105,4726,8.252221752,13.96529835,22.2175201
2011,36061022500,tract,2010,36,45,81,8247,4.365223718,5.456529647,9.821753365
2011,36061022600,tract,2010,39,44,83,2976,13.10483871,14.78494624,27.88978495
2011,36061022700,tract,2010,46,36,82,4032,11.40873016,8.928571429,20.33730159
2011,36061022800,tract,2010,57,41,98,4135,13.78476421,9.915356711,23.70012092
2011,36061022900,tract,2010,56,82,138,6630,8.446455505,12.36802413,20.81447964
2011,36061023000,tract,2010,32,45,77,6160,5.194805195,7.305194805,12.5
2011,36061023100,tract,2010,41,57,98,4860,8.436213992,11.72839506,20.16460905
2011,36061023200,tract,2010,65,73,138,5753,11.29845298,12.68903181,23.98748479
2011,36061023300,tract,2010,34,43,77,5247,6.479893272,8.195159139,14.67505241
2011,36061023400,tract,2010,38,32,70,3426,11.09165207,9.340338587,20.43199066
2011,36061023501,tract,2010,30,47,77,4711,6.368074719,9.976650393,16.34472511
2011,36061023502,tract,2010,7,21,28,1374,5.094614265,15.28384279,20.37845706
2011,36061023600,tract,2010,42,57,99,4994,8.410092111,11.41369644,19.82378855
2011,36061023700,tract,2010,38,42,80,5379,7.064510132,7.808142777,14.87265291
2011,36061023801,tract,2010,11,8,19,8062,1.364425701,0.992309601,2.356735301
2011,36061023802,tract,2010,6,9,15,1772,3.386004515,5.079006772,8.465011287
2011,36061023900,tract,2010,13,22,35,1904,6.827731092,11.55462185,18.38235294
2011,36061024000,tract,2010,21,18,39,1634,12.85189718,11.01591187,23.86780906
2011,36061024100,tract,2010,37,41,78,6394,5.786675008,6.412261495,12.1989365
2011,36061024200,tract,2010,38,29,67,2468,15.39708266,11.75040519,27.14748784
2011,36061024301,tract,2010,24,25,49,3111,7.714561234,8.036001286,15.75056252
2011,36061024302,tract,2010,22,48,70,5190,4.238921002,9.248554913,13.48747592
2011,36061024500,tract,2010,76,83,159,11705,6.49295173,7.090986758,13.58393849
2011,36061024700,tract,2010,38,18,56,5796,6.556245687,3.105590062,9.661835749
2011,36061024900,tract,2010,25,8,33,880,28.40909091,9.090909091,37.5
2011,36061025100,tract,2010,34,40,74,2030,16.74876847,19.7044335,36.45320197
2011,36061025300,tract,2010,41,51,92,9069,4.520895358,5.623552762,10.14444812
2011,36061025500,tract,2010,60,22,82,5069,11.83665417,4.34010653,16.1767607
2011,36061025700,tract,2010,57,37,94,3032,18.7994723,12.20316623,31.00263852
2011,36061025900,tract,2010,32,28,60,2661,12.0255543,10.52236002,22.54791432
2011,36061026100,tract,2010,46,70,116,9336,4.927163668,7.497857755,12.42502142
2011,36061026300,tract,2010,39,41,80,6896,5.655452436,5.945475638,11.60092807
2011,36061026500,tract,2010,43,29,72,5882,7.310438626,4.930295818,12.24073444
2011,36061026700,tract,2010,7,3,10,1877,3.729355354,1.598295152,5.327650506
2011,36061026900,tract,2010,71,59,130,6683,10.62397127,8.828370492,19.45234176
2011,36061027100,tract,2010,83,50,133,6533,12.70472983,7.653451707,20.35818154
2011,36061027300,tract,2010,61,18,79,5402,11.29211403,3.332099223,14.62421325
2011,36061027500,tract,2010,9,2,11,2424,3.712871287,0.825082508,4.537953795
2011,36061027700,tract,2010,45,40,85,5622,8.004268943,7.114905727,15.11917467
2011,36061027900,tract,2010,56,39,95,8220,6.812652068,4.744525547,11.55717762
2011,36061028100,tract,2010,23,6,29,2419,9.508061182,2.480363787,11.98842497
2011,36061028300,tract,2010,47,18,65,6068,7.745550428,2.966381015,10.71193144
2011,36061028500,tract,2010,31,32,63,5704,5.434782609,5.610098177,11.04488079
2011,36061028700,tract,2010,27,18,45,3227,8.366904245,5.577936164,13.94484041
2011,36061029100,tract,2010,49,62,111,8661,5.657545318,7.158526729,12.81607205
2011,36061029300,tract,2010,48,49,97,6902,6.95450594,7.099391481,14.05389742
2011,36061029500,tract,2010,39,24,63,5765,6.764960971,4.163052905,10.92801388
2011,36061029700,tract,2010,15,6,21,145,103.4482759,41.37931034,144.8275862
2011,36061029900,tract,2010,26,40,66,2977,8.733624454,13.43634531,22.16996977
2011,36061030300,tract,2010,30,17,47,3102,9.671179884,5.480335268,15.15151515
2011,36061030700,tract,2010,16,6,22,2908,5.502063274,2.063273728,7.565337001
2011,36061030900,tract,2010,79,53,132,6448,12.25186104,8.219602978,20.47146402
2011,36061031100,tract,2010,19,12,31,2,9500,6000,15500
2011,36061031703,tract,2010,31,1,32,6152,5.039011704,0.162548765,5.201560468
2011,36061031704,tract,2010,19,2,21,4624,4.10899654,0.432525952,4.541522491
2011,36061031900,tract,2010,6,4,10,10,600,400,1000
2011,36081000100,tract,2010,29,5,34,4588,6.320836966,1.089799477,7.410636443
2011,36081000200,tract,2010,9,13,22,2169,4.149377593,5.993545413,10.14292301
2011,36081000400,tract,2010,31,18,49,3283,9.442583003,5.482790131,14.92537313
2011,36081000600,tract,2010,21,16,37,2783,7.54581387,5.74919152,13.29500539
2011,36081000700,tract,2010,119,30,149,4255,27.96709753,7.05052879,35.01762632
2011,36081000800,tract,2010,17,8,25,2496,6.810897436,3.205128205,10.01602564
2011,36081001000,tract,2010,17,13,30,2594,6.553585197,5.01156515,11.56515035
2011,36081001200,tract,2010,18,17,35,3047,5.907449951,5.579258287,11.48670824
2011,36081001400,tract,2010,20,7,27,2808,7.122507123,2.492877493,9.615384615
2011,36081001600,tract,2010,19,3,22,2165,8.775981524,1.385681293,10.16166282
2011,36081001800,tract,2010,13,9,22,2209,5.885015844,4.074241738,9.959257583
2011,36081001900,tract,2010,78,16,94,969,80.49535604,16.51186791,97.00722394
2011,36081002000,tract,2010,11,2,13,1347,8.166295471,1.484780995,9.651076466
2011,36081002200,tract,2010,23,9,32,1630,14.11042945,5.521472393,19.63190184
2011,36081002400,tract,2010,14,8,22,1615,8.66873065,4.953560372,13.62229102
2011,36081002500,tract,2010,29,53,82,5464,5.307467057,9.699853587,15.00732064
2011,36081002600,tract,2010,14,12,26,1525,9.180327869,7.868852459,17.04918033
2011,36081002800,tract,2010,21,12,33,2249,9.337483326,5.335704758,14.67318808
2011,36081003000,tract,2010,12,2,14,1073,11.18359739,1.863932898,13.04753029
2011,36081003100,tract,2010,29,8,37,1121,25.86975914,7.136485281,33.00624442
2011,36081003200,tract,2010,20,4,24,1122,17.82531194,3.565062389,21.39037433
2011,36081003300,tract,2010,52,41,93,2059,25.25497814,19.91257892,45.16755707
2011,36081003400,tract,2010,25,20,45,1632,15.31862745,12.25490196,27.57352941
2011,36081003600,tract,2010,22,8,30,2457,8.954008954,3.256003256,12.21001221
2011,36081003700,tract,2010,7,7,14,0,NA,NA,NA
2011,36081003800,tract,2010,13,3,16,1720,7.558139535,1.744186047,9.302325581
2011,36081003900,tract,2010,6,7,13,1264,4.746835443,5.537974684,10.28481013
2011,36081004001,tract,2010,15,8,23,1591,9.428032684,5.028284098,14.45631678
2011,36081004002,tract,2010,16,9,25,934,17.13062099,9.635974304,26.76659529
2011,36081004200,tract,2010,25,17,42,3005,8.319467554,5.657237937,13.97670549
2011,36081004300,tract,2010,12,26,38,1816,6.607929515,14.31718062,20.92511013
2011,36081004401,tract,2010,22,13,35,2558,8.600469116,5.082095387,13.6825645
2011,36081004500,tract,2010,21,17,38,2607,8.055235903,6.520905255,14.57614116
2011,36081004700,tract,2010,11,21,32,3238,3.39715874,6.485484867,9.882643607
2011,36081005000,tract,2010,3,NA,NA,21,142.8571429,NA,NA
2011,36081005100,tract,2010,21,7,28,1743,12.04819277,4.016064257,16.06425703
2011,36081005200,tract,2010,11,12,23,2022,5.440158259,5.934718101,11.37487636
2011,36081005300,tract,2010,42,9,51,4629,9.07323396,1.94426442,11.01749838
2011,36081005400,tract,2010,36,28,64,3995,9.01126408,7.008760951,16.02002503
2011,36081005500,tract,2010,14,7,21,864,16.2037037,8.101851852,24.30555556
2011,36081005700,tract,2010,36,13,49,3619,9.947499309,3.592152528,13.53965184
2011,36081005800,tract,2010,42,9,51,4201,9.997619614,2.14234706,12.13996667
2011,36081005900,tract,2010,24,11,35,3663,6.552006552,3.003003003,9.555009555
2011,36081006100,tract,2010,35,12,47,4982,7.025291048,2.408671216,9.433962264
2011,36081006201,tract,2010,29,5,34,4535,6.394707828,1.102535832,7.49724366
2011,36081006202,tract,2010,42,12,54,4844,8.670520231,2.477291495,11.14781173
2011,36081006300,tract,2010,36,9,45,5202,6.920415225,1.730103806,8.650519031
2011,36081006501,tract,2010,62,23,85,3247,19.09454881,7.083461657,26.17801047
2011,36081006502,tract,2010,26,8,34,3324,7.821901324,2.406738869,10.22864019
2011,36081006900,tract,2010,14,11,25,3995,3.504380476,2.753441802,6.257822278
2011,36081007100,tract,2010,37,12,49,3446,10.73708648,3.482298317,14.21938479
2011,36081007300,tract,2010,18,5,23,3759,4.788507582,1.330140995,6.118648577
2011,36081007500,tract,2010,16,7,23,3650,4.383561644,1.917808219,6.301369863
2011,36081007700,tract,2010,7,11,18,1226,5.709624796,8.972267537,14.68189233
2011,36081007900,tract,2010,15,10,25,2774,5.407354001,3.604902668,9.012256669
2011,36081008100,tract,2010,13,9,22,867,14.99423299,10.38062284,25.37485582
2011,36081008300,tract,2010,22,15,37,2296,9.581881533,6.533101045,16.11498258
2011,36081008500,tract,2010,11,8,19,917,11.99563795,8.724100327,20.71973828
2011,36081008600,tract,2010,33,21,54,2172,15.19337017,9.668508287,24.86187845
2011,36081008700,tract,2010,13,45,58,3163,4.110022131,14.22699968,18.33702181
2011,36081008800,tract,2010,27,12,39,2416,11.17549669,4.966887417,16.14238411
2011,36081009100,tract,2010,9,3,12,2364,3.807106599,1.269035533,5.076142132
2011,36081009400,tract,2010,17,15,32,2161,7.866728366,6.941230912,14.80795928
2011,36081009500,tract,2010,24,NA,NA,1983,12.10287443,NA,NA
2011,36081009600,tract,2010,25,14,39,2399,10.42100875,5.835764902,16.25677366
2011,36081009700,tract,2010,22,2,24,3135,7.01754386,0.637958533,7.655502392
2011,36081009800,tract,2010,27,17,44,2099,12.86326822,8.099094807,20.96236303
2011,36081009900,tract,2010,8,5,13,3,2666.666667,1666.666667,4333.333333
2011,36081010000,tract,2010,38,13,51,2744,13.8483965,4.737609329,18.58600583
2011,36081010100,tract,2010,20,4,24,2190,9.132420091,1.826484018,10.95890411
2011,36081010200,tract,2010,25,18,43,2030,12.31527094,8.866995074,21.18226601
2011,36081010300,tract,2010,24,10,34,3386,7.088009451,2.953337271,10.04134672
2011,36081010400,tract,2010,21,8,29,2434,8.627773213,3.286770748,11.91454396
2011,36081010500,tract,2010,10,9,19,3382,2.956830278,2.66114725,5.617977528
2011,36081010600,tract,2010,11,28,39,2638,4.169825625,10.61410159,14.78392722
2011,36081010701,tract,2010,4,1,5,0,NA,NA,NA
2011,36081010800,tract,2010,29,22,51,2214,13.09846432,9.936766034,23.03523035
2011,36081011000,tract,2010,13,9,22,2288,5.681818182,3.933566434,9.615384615
2011,36081011100,tract,2010,13,2,15,2534,5.130228887,0.789265983,5.91949487
2011,36081011200,tract,2010,43,15,58,1776,24.21171171,8.445945946,32.65765766
2011,36081011300,tract,2010,11,6,17,3702,2.971366829,1.620745543,4.592112372
2011,36081011400,tract,2010,8,4,12,962,8.316008316,4.158004158,12.47401247
2011,36081011500,tract,2010,26,18,44,2048,12.6953125,8.7890625,21.484375
2011,36081011600,tract,2010,10,10,20,1619,6.176652254,6.176652254,12.35330451
2011,36081011700,tract,2010,12,4,16,3381,3.549245785,1.183081928,4.732327714
2011,36081011800,tract,2010,14,5,19,1957,7.153806847,2.554931017,9.708737864
2011,36081011900,tract,2010,9,4,13,1500,6,2.666666667,8.666666667
2011,36081012000,tract,2010,6,11,17,1891,3.172924379,5.817028027,8.989952406
2011,36081012100,tract,2010,8,NA,NA,1805,4.432132964,NA,NA
2011,36081012200,tract,2010,42,28,70,2288,18.35664336,12.23776224,30.59440559
2011,36081012301,tract,2010,29,10,39,2493,11.6325712,4.011231448,15.64380265
2011,36081012400,tract,2010,22,21,43,2216,9.927797834,9.476534296,19.40433213
2011,36081012500,tract,2010,25,8,33,1476,16.93766938,5.420054201,22.35772358
2011,36081012601,tract,2010,12,6,18,1758,6.825938567,3.412969283,10.23890785
2011,36081012602,tract,2010,17,5,22,1894,8.975712777,2.639915523,11.6156283
2011,36081012800,tract,2010,11,5,16,1575,6.984126984,3.174603175,10.15873016
2011,36081013000,tract,2010,8,6,14,1322,6.051437216,4.538577912,10.59001513
2011,36081013200,tract,2010,29,5,34,1345,21.56133829,3.717472119,25.27881041
2011,36081013400,tract,2010,25,3,28,4576,5.463286713,0.655594406,6.118881119
2011,36081013500,tract,2010,3,NA,NA,1187,2.527379949,NA,NA
2011,36081013600,tract,2010,10,3,13,1619,6.176652254,1.852995676,8.029647931
2011,36081013700,tract,2010,10,1,11,1371,7.293946025,0.729394602,8.023340627
2011,36081013800,tract,2010,10,8,18,2873,3.480682214,2.784545771,6.265227985
2011,36081014000,tract,2010,23,3,26,2783,8.26446281,1.07797341,9.34243622
2011,36081014100,tract,2010,5,1,6,1386,3.607503608,0.721500722,4.329004329
2011,36081014201,tract,2010,26,18,44,3177,8.183821215,5.66572238,13.84954359
2011,36081014202,tract,2010,61,25,86,2219,27.4898603,11.26633619,38.75619648
2011,36081014300,tract,2010,21,9,30,3362,6.246281975,2.676977989,8.923259964
2011,36081014400,tract,2010,16,12,28,1568,10.20408163,7.653061224,17.85714286
2011,36081014500,tract,2010,8,5,13,1890,4.232804233,2.645502646,6.878306878
2011,36081014700,tract,2010,27,8,35,2656,10.16566265,3.012048193,13.17771084
2011,36081014800,tract,2010,8,6,14,1705,4.692082111,3.519061584,8.211143695
2011,36081014900,tract,2010,7,2,9,2209,3.168854685,0.905387053,4.074241738
2011,36081015000,tract,2010,15,10,25,1815,8.26446281,5.509641873,13.77410468
2011,36081015100,tract,2010,16,11,27,2373,6.742520017,4.635482512,11.37800253
2011,36081015200,tract,2010,16,11,27,2052,7.797270955,5.360623782,13.15789474
2011,36081015300,tract,2010,14,9,23,1900,7.368421053,4.736842105,12.10526316
2011,36081015400,tract,2010,14,14,28,1755,7.977207977,7.977207977,15.95441595
2011,36081015500,tract,2010,57,28,85,1935,29.45736434,14.47028424,43.92764858
2011,36081015600,tract,2010,21,16,37,2460,8.536585366,6.504065041,15.04065041
2011,36081015700,tract,2010,19,11,30,1239,15.33494754,8.878127522,24.21307506
2011,36081015801,tract,2010,34,25,59,2802,12.13418986,8.92219843,21.05638829
2011,36081015802,tract,2010,28,46,74,3438,8.144269924,13.37987202,21.52414194
2011,36081015900,tract,2010,17,5,22,3565,4.76858345,1.402524544,6.171107994
2011,36081016100,tract,2010,14,7,21,1899,7.372301211,3.686150606,11.05845182
2011,36081016300,tract,2010,34,22,56,3417,9.950248756,6.438396254,16.38864501
2011,36081016400,tract,2010,17,10,27,2521,6.743355811,3.966679889,10.7100357
2011,36081016600,tract,2010,26,32,58,2564,10.14040562,12.48049922,22.62090484
2011,36081016800,tract,2010,12,10,22,2051,5.850804486,4.875670405,10.72647489
2011,36081016900,tract,2010,18,8,26,4642,3.877638949,1.723395088,5.601034037
2011,36081017000,tract,2010,28,15,43,1948,14.37371663,7.700205339,22.07392197
2011,36081017100,tract,2010,66,18,84,7,9428.571429,2571.428571,12000
2011,36081017200,tract,2010,19,7,26,1600,11.875,4.375,16.25
2011,36081017400,tract,2010,18,6,24,1722,10.45296167,3.484320557,13.93728223
2011,36081017600,tract,2010,25,6,31,1567,15.95405233,3.828972559,19.78302489
2011,36081017800,tract,2010,20,9,29,1499,13.34222815,6.004002668,19.34623082
2011,36081017900,tract,2010,60,11,71,875,68.57142857,12.57142857,81.14285714
2011,36081018000,tract,2010,11,15,26,806,13.64764268,18.61042184,32.25806452
2011,36081018101,tract,2010,19,14,33,3411,5.570214013,4.10436822,9.674582234
2011,36081018102,tract,2010,22,6,28,3424,6.425233645,1.752336449,8.177570093
2011,36081018200,tract,2010,24,12,36,1686,14.23487544,7.117437722,21.35231317
2011,36081018300,tract,2010,49,10,59,5056,9.691455696,1.977848101,11.6693038
2011,36081018401,tract,2010,14,26,40,1454,9.628610729,17.88170564,27.51031637
2011,36081018402,tract,2010,18,12,30,1726,10.42873696,6.952491309,17.38122827
2011,36081018501,tract,2010,17,6,23,3073,5.532053368,1.952489424,7.484542792
2011,36081018502,tract,2010,24,4,28,3029,7.923407065,1.320567844,9.243974909
2011,36081018600,tract,2010,13,8,21,1197,10.86048454,6.683375104,17.54385965
2011,36081018700,tract,2010,26,3,29,2491,10.43757527,1.204335608,11.64191088
2011,36081018800,tract,2010,11,7,18,931,11.81525242,7.518796992,19.33404941
2011,36081018900,tract,2010,17,6,23,2887,5.888465535,2.078281954,7.966747489
2011,36081019000,tract,2010,18,17,35,1464,12.29508197,11.61202186,23.90710383
2011,36081019200,tract,2010,20,28,48,1493,13.39584729,18.7541862,32.15003349
2011,36081019400,tract,2010,25,8,33,1975,12.65822785,4.050632911,16.70886076
2011,36081019600,tract,2010,24,23,47,1880,12.76595745,12.23404255,25
2011,36081019800,tract,2010,19,26,45,2045,9.290953545,12.71393643,22.00488998
2011,36081019900,tract,2010,42,8,50,869,48.33141542,9.20598389,57.53739931
2011,36081020200,tract,2010,7,1,8,1059,6.610009443,0.944287063,7.554296506
